system,year,quarter,region,SEX,age_group,OCCUPATION,labor_force_sta,value,unit,source
ในระบบ,2562,ไตรมาสที่ 3,ทั่วประเทศ,รวม,60 ปีขึ้นไป,นายจ้าง,หางานทำ,0.15,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2562,ไตรมาสที่ 3,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ประกอบธุรกิจส่วนตัว,ไม่หางานทำ/พร้อมที่จะทำงาน,3,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2562,ไตรมาสที่ 4,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ช่วยธุรกิจครัวเรือน,รวม,3.66,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2562,ไตรมาสที่ 4,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ลูกจ้างรัฐบาล,หางานทำ,1.52,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2562,ไตรมาสที่ 4,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ลูกจ้างเอกชน,ไม่หางานทำ/พร้อมที่จะทำงาน,2.14,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 1,ทั่วประเทศ,รวม,60 ปีขึ้นไป,การรวมกลุ่ม,รวม,5.41,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 1,ทั่วประเทศ,รวม,60 ปีขึ้นไป,รวม,หางานทำ,0.13,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 1,ทั่วประเทศ,ชาย,60 ปีขึ้นไป,รวม,ไม่หางานทำ/พร้อมที่จะทำงาน,5.28,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 2,ทั่วประเทศ,หญิง,60 ปีขึ้นไป,รวม,รวม,11.41,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 2,ทั่วประเทศ,รวม,60 ปีขึ้นไป,นายจ้าง,หางานทำ,1.35,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 2,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ประกอบธุรกิจส่วนตัว,ไม่หางานทำ/พร้อมที่จะทำงาน,10.06,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 3,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ช่วยธุรกิจครัวเรือน,รวม,12.17,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 3,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ลูกจ้างรัฐบาล,หางานทำ,0.54,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 3,ทั่วประเทศ,รวม,60 ปีขึ้นไป,ลูกจ้างเอกชน,ไม่หางานทำ/พร้อมที่จะทำงาน,11.64,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 4,ทั่วประเทศ,รวม,60 ปีขึ้นไป,การรวมกลุ่ม,หางานทำ,0.92,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2563,ไตรมาสที่ 4,ทั่วประเทศ,รวม,60 ปีขึ้นไป,รวม,ไม่หางานทำ/พร้อมที่จะทำงาน,13.74,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 1,กรุงเทพมหานคร,ชาย,รวม,รวม,รวม,28.96,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 1,กรุงเทพมหานคร,หญิง,รวม,รวม,หางานทำ,9.77,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 1,กรุงเทพมหานคร,รวม,รวม,นายจ้าง,ไม่หางานทำ/พร้อมที่จะทำงาน,19.19,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 2,กรุงเทพมหานคร,รวม,รวม,ประกอบธุรกิจส่วนตัว,รวม,28.2,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 2,กรุงเทพมหานคร,รวม,รวม,ช่วยธุรกิจครัวเรือน,หางานทำ,6.38,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 2,กรุงเทพมหานคร,รวม,รวม,ลูกจ้างรัฐบาล,ไม่หางานทำ/พร้อมที่จะทำงาน,21.82,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 3,กรุงเทพมหานคร,รวม,รวม,ลูกจ้างเอกชน,รวม,30.75,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 3,กรุงเทพมหานคร,รวม,รวม,การรวมกลุ่ม,หางานทำ,7.81,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 3,กรุงเทพมหานคร,รวม,รวม,รวม,ไม่หางานทำ/พร้อมที่จะทำงาน,22.94,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,กรุงเทพมหานคร,ชาย,รวม,รวม,รวม,25.62,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,กรุงเทพมหานคร,หญิง,รวม,รวม,หางานทำ,6.1,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,กรุงเทพมหานคร,รวม,รวม,นายจ้าง,ไม่หางานทำ/พร้อมที่จะทำงาน,19.52,พันคน,สำนักงานสถิติแห่งชาติ
